accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.6,0.578947368421053,1,0.371428571428571,0.578947368421053,0.125,35,1.75,19,16,11,2,1,4,3,0.2,-0.15,0
0.6,0.578947368421053,1,0.371428571428571,0.578947368421053,0.125,35,1.75,19,16,11,2,1,4,3,0.2,-0.1,0
0.6,0.578947368421053,1,0.371428571428571,0.578947368421053,0.125,35,1.75,19,16,11,2,1,4,3,0.2,-0.05,0
0.25,0.210526315789474,1,0.166666666666667,0.210526315789474,0.117647058823529,36,1.8,19,17,4,2,1,4,3,0.25,-0.45,0
0.4,0.368421052631579,1,0.25,0.368421052631579,0.117647058823529,36,1.8,19,17,7,2,1,4,3,0.25,-0.4,0
0.45,0.421052631578947,1,0.277777777777778,0.421052631578947,0.117647058823529,36,1.8,19,17,8,2,1,4,3,0.25,-0.35,0
0.5,0.473684210526316,1,0.305555555555556,0.473684210526316,0.117647058823529,36,1.8,19,17,9,2,1,4,3,0.25,-0.3,0
0.55,0.526315789473684,1,0.333333333333333,0.526315789473684,0.117647058823529,36,1.8,19,17,10,2,1,4,3,0.25,-0.25,0
0.6,0.578947368421053,1,0.361111111111111,0.578947368421053,0.117647058823529,36,1.8,19,17,11,2,1,4,3,0.25,-0.2,0
0.6,0.578947368421053,1,0.361111111111111,0.578947368421053,0.117647058823529,36,1.8,19,17,11,2,1,4,3,0.25,-0.15,0
0.6,0.578947368421053,1,0.361111111111111,0.578947368421053,0.117647058823529,36,1.8,19,17,11,2,1,4,3,0.25,-0.1,0
0.6,0.578947368421053,1,0.361111111111111,0.578947368421053,0.117647058823529,36,1.8,19,17,11,2,1,4,3,0.25,-0.05,0
0.3,0.222222222222222,1,0.210526315789474,0.222222222222222,0.2,38,1.9,18,20,4,4,1,4,3,0.3,-0.45,0
0.45,0.388888888888889,1,0.289473684210526,0.388888888888889,0.2,38,1.9,18,20,7,4,1,4,3,0.3,-0.4,0
0.5,0.444444444444444,1,0.315789473684211,0.444444444444444,0.2,38,1.9,18,20,8,4,1,4,3,0.3,-0.35,0
0.55,0.5,1,0.342105263157895,0.5,0.2,38,1.9,18,20,9,4,1,4,3,0.3,-0.3,0
0.6,0.555555555555556,1,0.368421052631579,0.555555555555556,0.2,38,1.9,18,20,10,4,1,4,3,0.3,-0.25,0
0.65,0.611111111111111,1,0.394736842105263,0.611111111111111,0.2,38,1.9,18,20,11,4,1,4,3,0.3,-0.2,0
0.65,0.611111111111111,1,0.394736842105263,0.611111111111111,0.2,38,1.9,18,20,11,4,1,4,3,0.3,-0.15,0
0.65,0.611111111111111,1,0.394736842105263,0.611111111111111,0.2,38,1.9,18,20,11,4,1,4,3,0.3,-0.1,0
0.65,0.611111111111111,1,0.394736842105263,0.611111111111111,0.2,38,1.9,18,20,11,4,1,4,3,0.3,-0.05,0
0.4,0.25,1,0.333333333333333,0.25,0.384615384615385,42,2.1,16,26,4,10,1,4,3,0.35,-0.45,0
0.55,0.4375,1,0.404761904761905,0.4375,0.384615384615385,42,2.1,16,26,7,10,1,4,3,0.35,-0.4,0
0.6,0.5,1,0.428571428571429,0.5,0.384615384615385,42,2.1,16,26,8,10,1,4,3,0.35,-0.35,0
0.65,0.5625,1,0.452380952380952,0.5625,0.384615384615385,42,2.1,16,26,9,10,1,4,3,0.35,-0.3,0
0.6,0.5625,0.75,0.357142857142857,0.5625,0.230769230769231,42,2.1,16,26,9,6,1,4,3,0.35,-0.25,0
0.65,0.625,0.75,0.380952380952381,0.625,0.230769230769231,42,2.1,16,26,10,6,1,4,3,0.35,-0.2,0
0.65,0.625,0.75,0.380952380952381,0.625,0.230769230769231,42,2.1,16,26,10,6,1,4,3,0.35,-0.15,0
0.65,0.625,0.75,0.380952380952381,0.625,0.230769230769231,42,2.1,16,26,10,6,1,4,3,0.35,-0.1,0
0.65,0.625,0.75,0.380952380952381,0.625,0.230769230769231,42,2.1,16,26,10,6,1,4,3,0.35,-0.05,0
0.55,0.307692307692308,1,0.48,0.307692307692308,0.540540540540541,50,2.5,13,37,4,20,1,4,3,0.4,-0.45,0
0.6,0.461538461538462,0.857142857142857,0.44,0.461538461538462,0.432432432432432,50,2.5,13,37,6,16,1,4,3,0.4,-0.4,0
0.65,0.538461538461538,0.857142857142857,0.46,0.538461538461538,0.432432432432432,50,2.5,13,37,7,16,1,4,3,0.4,-0.35,0
0.6,0.538461538461538,0.714285714285714,0.4,0.538461538461538,0.351351351351351,50,2.5,13,37,7,13,1,4,3,0.4,-0.3,0
0.55,0.538461538461538,0.571428571428571,0.32,0.538461538461538,0.243243243243243,50,2.5,13,37,7,9,1,4,3,0.4,-0.25,0
0.55,0.538461538461538,0.571428571428571,0.32,0.538461538461538,0.243243243243243,50,2.5,13,37,7,9,1,4,3,0.4,-0.2,0
0.55,0.538461538461538,0.571428571428571,0.32,0.538461538461538,0.243243243243243,50,2.5,13,37,7,9,1,4,3,0.4,-0.15,0
0.55,0.538461538461538,0.571428571428571,0.32,0.538461538461538,0.243243243243243,50,2.5,13,37,7,9,1,4,3,0.4,-0.1,0
0.55,0.538461538461538,0.571428571428571,0.32,0.538461538461538,0.243243243243243,50,2.5,13,37,7,9,1,4,3,0.4,-0.05,0
0.75,0.333333333333333,0.928571428571429,0.721311475409836,0.333333333333333,0.763636363636364,61,3.05,6,55,2,42,1,4,3,0.45,-0.45,0
0.75,0.666666666666667,0.785714285714286,0.622950819672131,0.666666666666667,0.618181818181818,61,3.05,6,55,4,34,1,4,3,0.45,-0.4,0
0.7,0.666666666666667,0.714285714285714,0.524590163934426,0.666666666666667,0.509090909090909,61,3.05,6,55,4,28,1,4,3,0.45,-0.35,0
0.65,0.666666666666667,0.642857142857143,0.475409836065574,0.666666666666667,0.454545454545455,61,3.05,6,55,4,25,1,4,3,0.45,-0.3,0
0.6,0.666666666666667,0.571428571428571,0.409836065573771,0.666666666666667,0.381818181818182,61,3.05,6,55,4,21,1,4,3,0.45,-0.25,0
0.6,0.666666666666667,0.571428571428571,0.409836065573771,0.666666666666667,0.381818181818182,61,3.05,6,55,4,21,1,4,3,0.45,-0.2,0
0.6,0.666666666666667,0.571428571428571,0.409836065573771,0.666666666666667,0.381818181818182,61,3.05,6,55,4,21,1,4,3,0.45,-0.15,0
0.6,0.666666666666667,0.571428571428571,0.409836065573771,0.666666666666667,0.381818181818182,61,3.05,6,55,4,21,1,4,3,0.45,-0.1,0
0.6,0.666666666666667,0.571428571428571,0.409836065573771,0.666666666666667,0.381818181818182,61,3.05,6,55,4,21,1,4,3,0.45,-0.05,0
0.65,0.631578947368421,1,0.424242424242424,0.631578947368421,0.142857142857143,33,1.65,19,14,12,2,1,4.5,0.5,0.05,-0.45,0
0.8,0.842105263157895,0,0.484848484848485,0.842105263157895,0,33,1.65,19,14,16,0,1,4.5,0.5,0.05,-0.4,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.35,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.05,-0.05,0
0.65,0.631578947368421,1,0.424242424242424,0.631578947368421,0.142857142857143,33,1.65,19,14,12,2,1,4.5,0.5,0.1,-0.45,0
0.8,0.842105263157895,0,0.484848484848485,0.842105263157895,0,33,1.65,19,14,16,0,1,4.5,0.5,0.1,-0.4,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.35,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.1,-0.05,0
0.65,0.631578947368421,1,0.424242424242424,0.631578947368421,0.142857142857143,33,1.65,19,14,12,2,1,4.5,0.5,0.15,-0.45,0
0.8,0.842105263157895,0,0.484848484848485,0.842105263157895,0,33,1.65,19,14,16,0,1,4.5,0.5,0.15,-0.4,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.35,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,0.5,0.15,-0.05,0
0.65,0.631578947368421,1,0.4,0.631578947368421,0.125,35,1.75,19,16,12,2,1,4.5,0.5,0.2,-0.45,0
0.8,0.842105263157895,0,0.457142857142857,0.842105263157895,0,35,1.75,19,16,16,0,1,4.5,0.5,0.2,-0.4,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.35,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.3,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.25,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.2,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.15,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.1,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,0.5,0.2,-0.05,0
0.65,0.631578947368421,1,0.388888888888889,0.631578947368421,0.117647058823529,36,1.8,19,17,12,2,1,4.5,0.5,0.25,-0.45,0
0.8,0.842105263157895,0,0.444444444444444,0.842105263157895,0,36,1.8,19,17,16,0,1,4.5,0.5,0.25,-0.4,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.35,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.3,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.25,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.2,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.15,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.1,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,0.5,0.25,-0.05,0
0.7,0.666666666666667,1,0.421052631578947,0.666666666666667,0.2,38,1.9,18,20,12,4,1,4.5,0.5,0.3,-0.45,0
0.85,0.888888888888889,0.5,0.473684210526316,0.888888888888889,0.1,38,1.9,18,20,16,2,1,4.5,0.5,0.3,-0.4,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.35,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.3,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.25,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.2,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.15,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.1,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,0.5,0.3,-0.05,0
0.8,0.75,1,0.523809523809524,0.75,0.384615384615385,42,2.1,16,26,12,10,1,4.5,0.5,0.35,-0.45,0
0.75,0.875,0.25,0.380952380952381,0.875,0.0769230769230769,42,2.1,16,26,14,2,1,4.5,0.5,0.35,-0.4,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.35,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.3,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.25,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.2,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.15,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.1,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,0.5,0.35,-0.05,0
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,0
0.8,1,0.428571428571429,0.42,1,0.216216216216216,50,2.5,13,37,13,8,1,4.5,0.5,0.4,-0.4,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,0.5,0.4,-0.35,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,0.5,0.4,-0.3,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,0.5,0.4,-0.25,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,0.5,0.4,-0.2,0
0.65,1,0,0.26,1,0,50,2.5,13,37,13,0,1,4.5,0.5,0.4,-0.15,0
0.65,1,0,0.26,1,0,50,2.5,13,37,13,0,1,4.5,0.5,0.4,-0.1,0
0.65,1,0,0.26,1,0,50,2.5,13,37,13,0,1,4.5,0.5,0.4,-0.05,0
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,0
0.45,1,0.214285714285714,0.229508196721311,1,0.145454545454545,61,3.05,6,55,6,8,1,4.5,0.5,0.45,-0.4,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,0.5,0.45,-0.35,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,0.5,0.45,-0.3,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,0.5,0.45,-0.25,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,0.5,0.45,-0.2,0
0.3,1,0,0.0983606557377049,1,0,61,3.05,6,55,6,0,1,4.5,0.5,0.45,-0.15,0
0.3,1,0,0.0983606557377049,1,0,61,3.05,6,55,6,0,1,4.5,0.5,0.45,-0.1,0
0.3,1,0,0.0983606557377049,1,0,61,3.05,6,55,6,0,1,4.5,0.5,0.45,-0.05,0
0.6,0.578947368421053,1,0.393939393939394,0.578947368421053,0.142857142857143,33,1.65,19,14,11,2,1,4.5,1,0.05,-0.45,0
0.8,0.842105263157895,0,0.484848484848485,0.842105263157895,0,33,1.65,19,14,16,0,1,4.5,1,0.05,-0.4,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.35,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.05,-0.05,0
0.6,0.578947368421053,1,0.393939393939394,0.578947368421053,0.142857142857143,33,1.65,19,14,11,2,1,4.5,1,0.1,-0.45,0
0.8,0.842105263157895,0,0.484848484848485,0.842105263157895,0,33,1.65,19,14,16,0,1,4.5,1,0.1,-0.4,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.35,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.1,-0.05,0
0.6,0.578947368421053,1,0.393939393939394,0.578947368421053,0.142857142857143,33,1.65,19,14,11,2,1,4.5,1,0.15,-0.45,0
0.8,0.842105263157895,0,0.484848484848485,0.842105263157895,0,33,1.65,19,14,16,0,1,4.5,1,0.15,-0.4,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.35,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1,0.15,-0.05,0
0.6,0.578947368421053,1,0.371428571428571,0.578947368421053,0.125,35,1.75,19,16,11,2,1,4.5,1,0.2,-0.45,0
0.8,0.842105263157895,0,0.457142857142857,0.842105263157895,0,35,1.75,19,16,16,0,1,4.5,1,0.2,-0.4,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.35,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.3,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.25,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.2,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.15,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.1,0
0.95,1,0,0.542857142857143,1,0,35,1.75,19,16,19,0,1,4.5,1,0.2,-0.05,0
0.6,0.578947368421053,1,0.361111111111111,0.578947368421053,0.117647058823529,36,1.8,19,17,11,2,1,4.5,1,0.25,-0.45,0
0.8,0.842105263157895,0,0.444444444444444,0.842105263157895,0,36,1.8,19,17,16,0,1,4.5,1,0.25,-0.4,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.35,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.3,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.25,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.2,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.15,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.1,0
0.95,1,0,0.527777777777778,1,0,36,1.8,19,17,19,0,1,4.5,1,0.25,-0.05,0
0.65,0.611111111111111,1,0.394736842105263,0.611111111111111,0.2,38,1.9,18,20,11,4,1,4.5,1,0.3,-0.45,0
0.85,0.888888888888889,0.5,0.473684210526316,0.888888888888889,0.1,38,1.9,18,20,16,2,1,4.5,1,0.3,-0.4,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.35,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.3,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.25,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.2,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.15,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.1,0
0.9,1,0,0.473684210526316,1,0,38,1.9,18,20,18,0,1,4.5,1,0.3,-0.05,0
0.75,0.6875,1,0.5,0.6875,0.384615384615385,42,2.1,16,26,11,10,1,4.5,1,0.35,-0.45,0
0.75,0.875,0.25,0.380952380952381,0.875,0.0769230769230769,42,2.1,16,26,14,2,1,4.5,1,0.35,-0.4,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.35,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.3,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.25,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.2,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.15,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.1,0
0.8,1,0,0.380952380952381,1,0,42,2.1,16,26,16,0,1,4.5,1,0.35,-0.05,0
0.9,0.846153846153846,1,0.62,0.846153846153846,0.540540540540541,50,2.5,13,37,11,20,1,4.5,1,0.4,-0.45,0
0.8,1,0.428571428571429,0.42,1,0.216216216216216,50,2.5,13,37,13,8,1,4.5,1,0.4,-0.4,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,1,0.4,-0.35,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,1,0.4,-0.3,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,1,0.4,-0.25,0
0.7,1,0.142857142857143,0.32,1,0.0810810810810811,50,2.5,13,37,13,3,1,4.5,1,0.4,-0.2,0
0.65,1,0,0.26,1,0,50,2.5,13,37,13,0,1,4.5,1,0.4,-0.15,0
0.65,1,0,0.26,1,0,50,2.5,13,37,13,0,1,4.5,1,0.4,-0.1,0
0.65,1,0,0.26,1,0,50,2.5,13,37,13,0,1,4.5,1,0.4,-0.05,0
0.65,0.833333333333333,0.571428571428571,0.459016393442623,0.833333333333333,0.418181818181818,61,3.05,6,55,5,23,1,4.5,1,0.45,-0.45,0
0.45,1,0.214285714285714,0.229508196721311,1,0.145454545454545,61,3.05,6,55,6,8,1,4.5,1,0.45,-0.4,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,1,0.45,-0.35,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,1,0.45,-0.3,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,1,0.45,-0.25,0
0.35,1,0.0714285714285714,0.147540983606557,1,0.0545454545454545,61,3.05,6,55,6,3,1,4.5,1,0.45,-0.2,0
0.3,1,0,0.0983606557377049,1,0,61,3.05,6,55,6,0,1,4.5,1,0.45,-0.15,0
0.3,1,0,0.0983606557377049,1,0,61,3.05,6,55,6,0,1,4.5,1,0.45,-0.1,0
0.3,1,0,0.0983606557377049,1,0,61,3.05,6,55,6,0,1,4.5,1,0.45,-0.05,0
0.4,0.368421052631579,1,0.272727272727273,0.368421052631579,0.142857142857143,33,1.65,19,14,7,2,1,4.5,1.5,0.05,-0.45,0
0.65,0.684210526315789,0,0.393939393939394,0.684210526315789,0,33,1.65,19,14,13,0,1,4.5,1.5,0.05,-0.4,0
0.85,0.894736842105263,0,0.515151515151515,0.894736842105263,0,33,1.65,19,14,17,0,1,4.5,1.5,0.05,-0.35,0
0.9,0.947368421052632,0,0.545454545454545,0.947368421052632,0,33,1.65,19,14,18,0,1,4.5,1.5,0.05,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.05,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.05,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.05,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.05,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.05,-0.05,0
0.4,0.368421052631579,1,0.272727272727273,0.368421052631579,0.142857142857143,33,1.65,19,14,7,2,1,4.5,1.5,0.1,-0.45,0
0.65,0.684210526315789,0,0.393939393939394,0.684210526315789,0,33,1.65,19,14,13,0,1,4.5,1.5,0.1,-0.4,0
0.85,0.894736842105263,0,0.515151515151515,0.894736842105263,0,33,1.65,19,14,17,0,1,4.5,1.5,0.1,-0.35,0
0.9,0.947368421052632,0,0.545454545454545,0.947368421052632,0,33,1.65,19,14,18,0,1,4.5,1.5,0.1,-0.3,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.1,-0.25,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.1,-0.2,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.1,-0.15,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.1,-0.1,0
0.95,1,0,0.575757575757576,1,0,33,1.65,19,14,19,0,1,4.5,1.5,0.1,-0.05,0
0.4,0.368421052631579,1,0.272727272727273,0.368421052631579,0.142857142857143,33,1.65,19,14,7,2,1,4.5,1.5,0.15,-0.45,0
